date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12092.0,CS100010,43.0,9.0,1971.0,7535528.697674419,11065.0,303.0,2064.0,2786.0,2318,8718,8718,1443.0,433.0,508076897.0,841,9378358503,8718,136,-0.23703173437773117,Not_Good
201606.0,12094.0,CS100010,96.0,4.0,3254.0,9433981.572916666,65702.0,193.0,114.0,3215.0,4454,11829,11829,673.0,268.0,161815069.0,736,6790641960,11829,251,-0.555569661431172,Not_Good
201606.0,12097.0,CS100010,31.0,1.0,1673.0,6916812.419354837,12566.0,32.0,192.0,2987.0,4576,9567,9567,1015.0,550.0,640768364.0,947,16149983822,9567,132,-0.39019722008385477,Not_Good
201606.0,12098.0,CS100010,41.0,1.0,3797.0,4315428.219512195,5916.0,237.0,410.0,165.0,1204,7703,7703,806.0,860.0,296255565.0,597,9950367109,7703,99,-0.1577972381250651,Not_Good
201606.0,12102.0,CS100010,96.0,19.0,3297.0,9765054.052083334,67970.0,328.0,5594.0,5231.0,5038,12159,12159,607.0,276.0,154738879.0,714,5398352171,12159,226,-0.09925131184067837,Not_Good
201606.0,12103.0,CS100010,44.0,13.0,1334.0,6328746.159090909,5062.0,132.0,799.0,6718.0,3356,8428,8428,1026.0,363.0,348531568.0,955,11806607026,8428,98,-0.5210751982325416,Not_Good
201606.0,12110.0,CS100010,20.0,5.0,1330.0,4750177.7,6380.0,326.0,1089.0,2296.0,1774,5935,5935,1272.0,766.0,554851307.0,644,12436959939,5935,120,-0.3423704132901101,Not_Good
201606.0,12111.0,CS100010,32.0,8.0,1155.0,9140875.28125,10143.0,252.0,4634.0,4881.0,3221,5853,5853,520.0,310.0,108147304.0,991,7158042421,5853,138,0.25306564502260764,Good
201606.0,12114.0,CS100010,100.0,7.0,4269.0,9934229.53,43972.0,600.0,3726.0,8082.0,6974,14966,14966,1203.0,479.0,543443371.0,751,14229742443,14966,210,0.12689070114935377,Good
201606.0,12116.0,CS100010,107.0,4.0,3706.0,8783028.654205607,67278.0,262.0,990.0,7705.0,3724,13459,13459,1662.0,344.0,598427176.0,504,7715291954,13459,255,-0.3811630855996514,Not_Good
201606.0,12120.0,CS100010,32.0,4.0,2206.0,10425663.59375,6536.0,196.0,270.0,1457.0,3130,12627,12627,1280.0,510.0,247099382.0,1020,9304181103,12627,114,-0.38197337473538995,Not_Good
201606.0,12121.0,CS100010,100.0,2.0,3994.0,9833552.61,43667.0,87.0,176.0,4139.0,6556,16054,16054,1990.0,600.0,1021791546.0,1074,17537273282,16054,221,-0.3399097333130671,Not_Good
201606.0,12123.0,CS100010,69.0,6.0,2978.0,9462291.507246377,59187.0,161.0,913.0,3110.0,3045,12865,12865,846.0,531.0,336253605.0,439,9172587273,12865,174,-0.4939403021343166,Not_Good
201606.0,12124.0,CS100010,27.0,2.0,1375.0,9484077.592592593,8902.0,198.0,528.0,3103.0,3248,6227,6227,655.0,339.0,182743732.0,1021,6881830365,6227,145,-0.4049912604572979,Not_Good
201606.0,12130.0,CS100010,80.0,16.0,2444.0,4925883.8125,11824.0,452.0,3717.0,4222.0,2749,12233,12233,1285.0,2047.0,715206840.0,673,13042631695,12233,118,-0.27453275295961577,Not_Good
