date,areaCode,areaName,serviceCode,serviceName,totalNearStore,totalStore,avgNearMonth,1NearSurvival,2NearSurvival,3NearSurvival,5NearSurvival,5uNearSurvival,nearSales,numberOfNearSales,avgMonth,1Survival,2Survival,3Survival,5Survival,5uSurvival,sales,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility
201606.0,12079.0,도봉로_P,CS100010,호프간이주점,53.0,8.0,2320.0,13.04,9.09,33.33,25.0,62.5,4363219.415094338,12295.0,175.0,0.0,0.0,100.0,0.0,0.0,4917122.0,1014.0,6471.0,3160,11023,11023,124.0,474.0,40805297.0,832,9984095071,11023,87
201606.0,12081.0,솔매로,CS100010,호프간이주점,63.0,6.0,2778.0,14.81,7.69,33.33,27.27,61.11,4047355.523809524,12991.0,183.0,33.33,100.0,0.0,0.0,100.0,4844426.666666667,984.0,2863.0,3172,11799,11799,1527.0,461.0,625767437.0,677,11566336970,11799,94
201606.0,12084.0,동일로197길,CS100010,호프간이주점,10.0,1.0,573.0,0.0,33.33,100.0,0.0,75.0,12912366.5,4262.0,32.0,0.0,100.0,0.0,0.0,0.0,8731469.0,762.0,8686.0,4716,6030,6030,530.0,652.0,43966894.0,812,5868130775,6030,118
201606.0,12085.0,도봉로_Q,CS100010,호프간이주점,70.0,21.0,3310.0,15.63,12.5,33.33,33.33,70.83,4376818.342857143,14862.0,812.0,20.0,0.0,50.0,33.33,100.0,4382437.80952381,3110.0,6139.0,3445,15437,15437,2586.0,426.0,969835838.0,718,12872025432,15437,147
201606.0,12086.0,동일로192길,CS100010,호프간이주점,41.0,9.0,2358.0,30.77,50.0,60.0,40.0,72.73,7495129.585365852,9861.0,536.0,50.0,50.0,0.0,0.0,100.0,17034774.0,3777.0,6505.0,4164,13167,13167,1757.0,681.0,515625640.0,979,12751278567,13167,181
201606.0,12090.0,월계로_A,CS100010,호프간이주점,95.0,8.0,3319.0,35.48,46.15,35.29,38.89,33.33,9929678.10526316,68004.0,492.0,0.0,0.0,0.0,0.0,0.0,2053371.125,474.0,5209.0,4574,16488,16488,730.0,327.0,248436361.0,738,6582411370,16488,232
201606.0,12091.0,공릉로2길,CS100010,호프간이주점,58.0,8.0,2116.0,42.11,26.32,44.44,50.0,50.0,6210633.517241377,6963.0,419.0,0.0,0.0,50.0,100.0,100.0,5154731.875,1618.0,5985.0,3060,10795,10795,3001.0,2027.0,1432650610.0,909,13015445637,10795,125
201606.0,12092.0,한천로78길,CS100010,호프간이주점,43.0,9.0,1971.0,28.57,23.08,50.0,37.5,36.36,7535528.697674419,11065.0,303.0,0.0,0.0,100.0,0.0,66.67,7739700.666666668,2064.0,2786.0,2318,8718,8718,1443.0,433.0,508076897.0,841,9378358503,8718,136
201606.0,12094.0,월계로7길,CS100010,호프간이주점,96.0,4.0,3254.0,36.36,46.15,35.29,36.84,47.06,9433981.572916666,65702.0,193.0,0.0,0.0,0.0,0.0,50.0,1064977.75,114.0,3215.0,4454,11829,11829,673.0,268.0,161815069.0,736,6790641960,11829,251
201606.0,12097.0,연서로_B,CS100010,호프간이주점,31.0,1.0,1673.0,33.33,20.0,50.0,71.43,66.67,6916812.419354837,12566.0,32.0,0.0,0.0,0.0,0.0,100.0,4530233.0,192.0,2987.0,4576,9567,9567,1015.0,550.0,640768364.0,947,16149983822,9567,132
201606.0,12098.0,장위로38길,CS100010,호프간이주점,41.0,1.0,3797.0,12.5,14.29,0.0,21.43,62.5,4315428.219512195,5916.0,237.0,0.0,0.0,0.0,0.0,0.0,9400000.0,410.0,165.0,1204,7703,7703,806.0,860.0,296255565.0,597,9950367109,7703,99
201606.0,12102.0,월계로7나길,CS100010,호프간이주점,96.0,19.0,3297.0,36.36,46.15,35.29,36.84,50.0,9765054.052083334,67970.0,328.0,60.0,66.67,50.0,100.0,0.0,10626785.89473684,5594.0,5231.0,5038,12159,12159,607.0,276.0,154738879.0,714,5398352171,12159,226
201606.0,12103.0,동일로_O,CS100010,호프간이주점,44.0,13.0,1334.0,44.44,26.67,44.44,50.0,50.0,6328746.159090909,5062.0,132.0,66.67,50.0,0.0,0.0,100.0,1787783.3076923075,799.0,6718.0,3356,8428,8428,1026.0,363.0,348531568.0,955,11806607026,8428,98
201606.0,12110.0,보국문로_A,CS100010,호프간이주점,20.0,5.0,1330.0,0.0,30.0,20.0,33.33,50.0,4750177.7,6380.0,326.0,0.0,50.0,0.0,100.0,50.0,5532407.8,1089.0,2296.0,1774,5935,5935,1272.0,766.0,554851307.0,644,12436959939,5935,120
201606.0,12111.0,석계로1길,CS100010,호프간이주점,32.0,8.0,1155.0,25.0,30.0,57.14,33.33,44.44,9140875.28125,10143.0,252.0,75.0,0.0,0.0,0.0,33.33,18009323.0,4634.0,4881.0,3221,5853,5853,520.0,310.0,108147304.0,991,7158042421,5853,138
201606.0,12114.0,연서로26길,CS100010,호프간이주점,100.0,7.0,4269.0,18.75,23.53,37.5,60.0,44.44,9934229.53,43972.0,600.0,0.0,50.0,0.0,100.0,0.0,15365421.857142854,3726.0,8082.0,6974,14966,14966,1203.0,479.0,543443371.0,751,14229742443,14966,210
201606.0,12116.0,도봉로10다길,CS100010,호프간이주점,107.0,4.0,3706.0,35.48,46.67,44.44,44.44,47.37,8783028.654205607,67278.0,262.0,0.0,0.0,0.0,0.0,0.0,4719536.5,990.0,7705.0,3724,13459,13459,1662.0,344.0,598427176.0,504,7715291954,13459,255
201606.0,12120.0,공릉로_E,CS100010,호프간이주점,32.0,4.0,2206.0,0.0,14.29,42.86,50.0,42.86,10425663.59375,6536.0,196.0,0.0,100.0,0.0,0.0,0.0,4702557.5,270.0,1457.0,3130,12627,12627,1280.0,510.0,247099382.0,1020,9304181103,12627,114
201606.0,12121.0,연서로27길,CS100010,호프간이주점,100.0,2.0,3994.0,19.05,30.43,30.0,66.67,45.0,9833552.61,43667.0,87.0,0.0,0.0,0.0,100.0,0.0,5583969.5,176.0,4139.0,6556,16054,16054,1990.0,600.0,1021791546.0,1074,17537273282,16054,221
201606.0,12123.0,솔샘로64길,CS100010,호프간이주점,69.0,6.0,2978.0,29.17,33.33,53.85,36.36,73.33,9462291.507246377,59187.0,161.0,100.0,0.0,100.0,100.0,100.0,2356374.666666666,913.0,3110.0,3045,12865,12865,846.0,531.0,336253605.0,439,9172587273,12865,174
201606.0,12124.0,석계로9길,CS100010,호프간이주점,27.0,2.0,1375.0,42.86,27.27,50.0,40.0,44.44,9484077.592592593,8902.0,198.0,0.0,50.0,0.0,0.0,0.0,4220235.0,528.0,3103.0,3248,6227,6227,655.0,339.0,182743732.0,1021,6881830365,6227,145
