date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12161.0,CS100008,5.0,2.0,365.0,19254265.4,9189.0,189.0,5389.0,1435.0,1984,2498,2498,360.0,633.0,152794107.0,1075,3765770151,2498,52,-0.023946707163477025,Not_Good
201606.0,12165.0,CS100008,7.0,1.0,532.0,10187706.57142857,7380.0,202.0,2359.0,5814.0,3721,10654,10654,644.0,6485.0,522195271.0,1770,9091405192,10654,115,-0.04529072582388557,Not_Good
201606.0,12166.0,CS100008,15.0,1.0,1296.0,10052285.866666667,14714.0,118.0,246.0,7398.0,3482,12951,12951,771.0,341.0,223167667.0,1679,10830389598,12951,157,-0.7709172795870324,Not_Good
201606.0,12167.0,CS100008,6.0,1.0,598.0,20701661.166666668,13892.0,99.0,2855.0,4729.0,3099,6291,6291,465.0,556.0,135140476.0,991,8413053999,6291,125,0.2817525236607845,Good
201606.0,12168.0,CS100008,17.0,2.0,743.0,7779657.882352943,14512.0,48.0,274.0,3523.0,2595,12559,12559,1935.0,304.0,608428087.0,815,12965618637,12559,145,-0.839181491313287,Not_Good
201606.0,12171.0,CS100008,12.0,2.0,959.0,10890353.75,16336.0,205.0,5466.0,9679.0,3294,12887,12887,375.0,419.0,110504929.0,387,8106934926,12887,85,-0.1611494816724643,Not_Good
201606.0,12172.0,CS100008,6.0,3.0,598.0,20701661.166666668,13892.0,222.0,1944.0,4359.0,2949,6277,6277,49.0,0.0,0.0,1030,8152669686,6277,106,-0.6615818030011401,Not_Good
201606.0,12176.0,CS100008,11.0,1.0,1210.0,11473842.909090908,12979.0,76.0,2924.0,8061.0,3334,9369,9369,182.0,208.0,20129893.0,1317,8212115282,9369,118,0.14004398215760588,Good
201606.0,12178.0,CS100008,16.0,2.0,1352.0,10370103.0,16278.0,245.0,196.0,3562.0,3081,15219,15219,2842.0,903.0,1085964743.0,1061,13176876416,15219,165,-0.7689777691563974,Not_Good
201606.0,12181.0,CS100008,16.0,1.0,689.0,8062327.5,14331.0,165.0,284.0,2308.0,2474,8555,8555,1458.0,4067.0,673495838.0,827,10348396738,8555,121,-0.691722275044486,Not_Good
