date,areaCode,areaName,serviceCode,serviceName,totalNearStore,totalStore,avgNearMonth,1NearSurvival,2NearSurvival,3NearSurvival,5NearSurvival,5uNearSurvival,nearSales,numberOfNearSales,avgMonth,1Survival,2Survival,3Survival,5Survival,5uSurvival,sales,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility
201606.0,12058.0,석계로_A,CS100009,커피음료,15.0,2.0,1009.0,5.56,50.0,50.0,66.67,60.0,10337960.866666667,29839.0,110.0,0.0,100.0,0.0,0.0,50.0,11423506.5,3183.0,3124.0,2373,5831,5831,1251.0,934.0,527682228.0,759,5875574179,5831,61
201606.0,12059.0,동일로180길,CS100009,커피음료,52.0,3.0,1182.0,35.71,41.67,50.0,60.0,33.33,6997732.711538463,60542.0,22.0,66.67,0.0,100.0,0.0,0.0,4710085.0,2035.0,2724.0,3778,17783,17783,2333.0,1188.0,1126170263.0,913,13113993539,17783,170
201606.0,12063.0,갈현로_A,CS100009,커피음료,52.0,3.0,1401.0,32.43,64.71,53.33,50.0,38.46,10405324.826923076,76635.0,48.0,25.0,33.33,0.0,0.0,50.0,6028977.333333332,3029.0,4736.0,4187,10905,10905,1602.0,621.0,890846724.0,639,17138006307,10905,148
201606.0,12066.0,갈현로_B,CS100009,커피음료,55.0,2.0,1508.0,35.71,64.71,53.85,50.0,44.44,12799544.872727273,98473.0,23.0,50.0,100.0,0.0,0.0,0.0,1751737.5,654.0,4693.0,5410,10729,10729,520.0,509.0,272135195.0,626,14393050515,10729,155
201606.0,12067.0,통일로_A,CS100009,커피음료,59.0,2.0,1625.0,34.15,57.89,50.0,35.0,43.48,12202258.559322033,95095.0,62.0,0.0,0.0,0.0,0.0,100.0,2939306.5,1040.0,6276.0,6178,13862,13862,375.0,336.0,179375824.0,818,12387406791,13862,218
201606.0,12070.0,통일로87길,CS100009,커피음료,57.0,2.0,1641.0,27.27,55.0,52.17,36.84,39.13,11331694.263157895,92997.0,113.0,0.0,33.33,0.0,100.0,0.0,25362669.0,14480.0,5533.0,4541,14039,14039,1265.0,490.0,712057577.0,703,16404380289,14039,239
201606.0,12071.0,동일로_L,CS100009,커피음료,49.0,3.0,1176.0,36.59,41.67,66.67,50.0,30.0,7389553.918367348,60268.0,374.0,0.0,0.0,0.0,0.0,0.0,1644319.666666667,181.0,3171.0,3972,17526,17526,1764.0,645.0,483971275.0,960,10968876318,17526,161
201606.0,12072.0,통일로83길,CS100009,커피음료,55.0,1.0,1641.0,28.89,52.38,50.0,40.0,42.86,13370325.945454545,102287.0,14.0,0.0,0.0,0.0,0.0,0.0,9168269.0,990.0,3078.0,6372,11795,11795,914.0,419.0,310526206.0,805,11934215958,11795,190
201606.0,12073.0,동일로_M,CS100009,커피음료,45.0,4.0,1079.0,34.29,30.0,60.0,50.0,30.0,6478380.0,51336.0,165.0,33.33,0.0,50.0,0.0,0.0,9178533.25,4988.0,3945.0,3872,16143,16143,2409.0,840.0,743483375.0,949,11246952072,16143,142
201606.0,12075.0,공릉로_B,CS100009,커피음료,44.0,2.0,974.0,39.13,50.0,45.45,72.22,33.33,8849638.522727273,66960.0,18.0,0.0,100.0,0.0,100.0,50.0,20799508.5,4299.0,3298.0,4148,10695,10695,2803.0,732.0,549452193.0,728,12120950982,10695,160
201606.0,12076.0,동일로_N,CS100009,커피음료,42.0,3.0,1159.0,42.86,50.0,42.86,66.67,0.0,6716609.5,40214.0,94.0,50.0,100.0,0.0,100.0,0.0,4513086.666666667,1740.0,5822.0,3895,15404,15404,2316.0,1882.0,712588702.0,869,12751196150,15404,167
201606.0,12079.0,도봉로_P,CS100009,커피음료,21.0,1.0,593.0,16.67,55.56,20.0,42.86,8.33,10056230.80952381,31311.0,102.0,0.0,100.0,0.0,0.0,0.0,48765825.0,6943.0,6471.0,3160,11023,11023,124.0,474.0,40805297.0,832,9984095071,11023,87
201606.0,12084.0,동일로197길,CS100009,커피음료,12.0,3.0,364.0,75.0,75.0,33.33,66.67,0.0,11759792.916666664,22334.0,109.0,0.0,100.0,0.0,100.0,0.0,10701717.0,5278.0,8686.0,4716,6030,6030,530.0,652.0,43966894.0,812,5868130775,6030,118
201606.0,12085.0,도봉로_Q,CS100009,커피음료,38.0,3.0,983.0,11.63,41.18,44.44,31.82,23.53,8291391.631578947,49676.0,126.0,0.0,100.0,0.0,20.0,25.0,7289521.666666668,3944.0,6139.0,3445,15437,15437,2586.0,426.0,969835838.0,718,12872025432,15437,147
201606.0,12086.0,동일로192길,CS100009,커피음료,50.0,7.0,1563.0,40.0,36.36,41.67,65.0,20.0,8733601.74,73135.0,206.0,50.0,100.0,100.0,50.0,0.0,14601273.57142857,16200.0,6505.0,4164,13167,13167,1757.0,681.0,515625640.0,979,12751278567,13167,181
201606.0,12088.0,도봉로_R,CS100009,커피음료,21.0,6.0,544.0,21.05,55.56,25.0,50.0,9.09,9904466.80952381,30931.0,123.0,0.0,100.0,100.0,100.0,0.0,10977981.0,8854.0,3364.0,3259,10600,10600,420.0,581.0,180544520.0,828,9507213364,10600,114
201606.0,12090.0,월계로_A,CS100009,커피음료,49.0,1.0,1240.0,15.38,29.17,44.44,23.53,44.44,9310804.326530613,63980.0,221.0,0.0,0.0,0.0,0.0,50.0,3917067.0,72.0,5209.0,4574,16488,16488,730.0,327.0,248436361.0,738,6582411370,16488,232
201606.0,12091.0,공릉로2길,CS100009,커피음료,25.0,8.0,627.0,21.95,40.0,50.0,37.5,28.57,7014282.56,25835.0,211.0,33.33,100.0,0.0,0.0,0.0,4312571.625,5075.0,5985.0,3060,10795,10795,3001.0,2027.0,1432650610.0,909,13015445637,10795,125
