date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12142.0,CS100009,11.0,1.0,233.0,7534399.636363638,11546.0,39.0,885.0,4787.0,3083,4241,4241,861.0,441.0,113510091.0,903,8204568305,4241,117,-0.2747216761859587,Not_Good
201606.0,12145.0,CS100009,21.0,3.0,550.0,12511698.095238095,38067.0,86.0,42.0,7689.0,3041,5661,5661,503.0,281.0,24941101.0,1282,10995727296,5661,111,-0.8435650676291689,Not_Good
201606.0,12146.0,CS100009,24.0,3.0,295.0,4167201.416666666,14061.0,113.0,3897.0,5051.0,3436,7517,7517,860.0,830.0,293496836.0,1164,10802267382,7517,96,0.24075616419936943,Good
201606.0,12149.0,CS100009,13.0,3.0,38.0,1534535.8461538462,2168.0,38.0,2168.0,6961.0,1739,2532,2532,861.0,961.0,365705835.0,1004,3915885074,2532,56,-0.19677687715819658,Not_Good
201606.0,12154.0,CS100009,22.0,5.0,461.0,7668859.2727272725,27219.0,119.0,7168.0,3671.0,1627,6815,6815,1787.0,470.0,595682907.0,653,13532525628,6815,141,0.05365119828386457,Good
201606.0,12156.0,CS100009,32.0,2.0,647.0,7098747.84375,39783.0,51.0,2680.0,5554.0,3037,11759,11759,1835.0,355.0,381652145.0,655,14303088053,11759,100,0.03767553694377677,Good
201606.0,12157.0,CS100009,27.0,1.0,1085.0,10862890.592592593,35935.0,295.0,2150.0,10326.0,4758,14854,14854,789.0,375.0,130795273.0,1654,9174606390,14854,174,2.6671441809492795,Very_Good
201606.0,12159.0,CS100009,44.0,2.0,1368.0,8986792.318181818,62866.0,58.0,741.0,5811.0,4797,13636,13636,2104.0,666.0,461109662.0,602,16698142477,13636,209,-0.217148517268274,Not_Good
201606.0,12165.0,CS100009,15.0,2.0,1044.0,6274487.333333332,12486.0,62.0,3036.0,5814.0,3721,10654,10654,644.0,6485.0,522195271.0,1770,9091405192,10654,115,0.22937801124609727,Good
201606.0,12166.0,CS100009,24.0,4.0,1010.0,5624040.458333333,19058.0,428.0,6139.0,7398.0,3482,12951,12951,771.0,341.0,223167667.0,1679,10830389598,12951,157,0.1669875272117245,Good
201606.0,12167.0,CS100009,17.0,2.0,326.0,6191297.94117647,21131.0,57.0,4059.0,4729.0,3099,6291,6291,465.0,556.0,135140476.0,991,8413053999,6291,125,0.5075482676503671,Good
201606.0,12168.0,CS100009,32.0,3.0,728.0,5804580.25,29169.0,8.0,851.0,3523.0,2595,12559,12559,1935.0,304.0,608428087.0,815,12965618637,12559,145,-0.7349294595057931,Not_Good
201606.0,12169.0,CS100009,17.0,1.0,1008.0,6915764.5882352935,16419.0,19.0,1019.0,6755.0,3783,12313,12313,922.0,580.0,276976534.0,1767,9413556028,12313,151,-0.09715966411361797,Not_Good
201606.0,12171.0,CS100009,45.0,2.0,1072.0,10125776.644444443,79767.0,33.0,20313.0,9679.0,3294,12887,12887,375.0,419.0,110504929.0,387,8106934926,12887,85,3.8974533690949533,Very_Good
201606.0,12172.0,CS100009,17.0,3.0,326.0,6191297.94117647,21131.0,32.0,1115.0,4359.0,2949,6277,6277,49.0,0.0,0.0,1030,8152669686,6277,106,-0.6410104949951168,Not_Good
201606.0,12175.0,CS100009,19.0,3.0,971.0,5491327.52631579,14569.0,54.0,181.0,4517.0,3472,12160,12160,1572.0,1124.0,483436811.0,1725,10518553630,12160,137,-0.8447171540237677,Not_Good
201606.0,12176.0,CS100009,19.0,2.0,843.0,5397141.894736842,14408.0,116.0,387.0,8061.0,3334,9369,9369,182.0,208.0,20129893.0,1317,8212115282,9369,118,-0.7788333339300398,Not_Good
201606.0,12186.0,CS100009,18.0,2.0,337.0,6780087.277777777,23619.0,6.0,8728.0,3805.0,3034,8076,8076,798.0,370.0,152647171.0,964,8618597077,8076,130,0.9238060226156065,Good
201606.0,12188.0,CS100009,34.0,4.0,530.0,6662492.970588235,38802.0,69.0,5362.0,6917.0,5838,9682,9682,1202.0,716.0,615574470.0,1025,19652270245,9682,114,0.0010160677200987257,Good
201606.0,12199.0,CS100009,24.0,1.0,273.0,3737000.166666666,14470.0,5.0,1194.0,19537.0,3713,6825,6825,888.0,665.0,445200051.0,853,18163569684,6825,98,-0.16670748789724196,Not_Good
201606.0,12201.0,CS100009,17.0,3.0,326.0,6191297.94117647,21131.0,90.0,1585.0,3417.0,3218,7652,7652,1070.0,432.0,167935277.0,1225,11166416684,7652,146,-0.5816951979385606,Not_Good
201606.0,12203.0,CS100009,21.0,1.0,1024.0,4777752.6190476185,14074.0,9.0,143.0,3613.0,2212,9812,9812,564.0,289.0,96855363.0,673,8965681014,9812,112,-0.7439095081304836,Not_Good
201606.0,12204.0,CS100009,36.0,1.0,894.0,7846765.722222223,40762.0,23.0,1926.0,4094.0,3242,16192,16192,774.0,591.0,366766170.0,1155,17161171285,16192,144,1.3579170575004091,Very_Good
201606.0,12206.0,CS100009,19.0,3.0,276.0,3985397.105263157,12789.0,22.0,1287.0,3221.0,1029,4270,4270,794.0,416.0,177619477.0,678,7573966270,4270,93,-0.5828873235586637,Not_Good
201606.0,12207.0,CS100009,50.0,5.0,801.0,5444955.28,41399.0,36.0,2318.0,916.0,2375,8222,8222,704.0,401.0,309523574.0,547,6371955405,8222,138,-0.625393635553225,Not_Good
201606.0,12208.0,CS100009,49.0,1.0,971.0,6161262.12244898,46302.0,102.0,385.0,1552.0,2406,8969,8969,283.0,365.0,112625236.0,625,7615301512,8969,152,-0.6500352120568883,Not_Good
201606.0,12210.0,CS100009,20.0,2.0,249.0,2912698.05,13842.0,65.0,1026.0,2279.0,2046,9283,9283,1078.0,275.0,254247892.0,509,10669187080,9283,88,-0.524980895953801,Not_Good
201606.0,12211.0,CS100009,23.0,1.0,890.0,7741416.956521737,23613.0,5.0,5.0,3782.0,2584,8176,8176,192.0,419.0,68668208.0,842,10271271395,8176,104,-0.882384668614659,Not_Good
201606.0,12215.0,CS100009,38.0,7.0,1204.0,7299936.342105263,40622.0,212.0,12531.0,14527.0,4648,11295,11295,978.0,867.0,440316985.0,962,10722077301,11295,241,0.23989488902159065,Good
201606.0,12218.0,CS100009,45.0,8.0,694.0,5732838.777777777,38196.0,153.0,9338.0,1744.0,2085,9139,9139,270.0,514.0,134807274.0,622,8417118221,9139,162,0.06928825007028368,Good
201606.0,12222.0,CS100009,76.0,1.0,1597.0,10132487.710526315,114086.0,32.0,772.0,2387.0,6862,16078,16078,38.0,415.0,40656385.0,741,8122793757,16078,178,-0.24332245953366752,Not_Good
201606.0,12223.0,CS100009,71.0,4.0,1758.0,10907101.183098592,115978.0,143.0,7589.0,5554.0,5293,15135,15135,233.0,362.0,100489911.0,585,8239756646,15135,159,0.27223602931752733,Good
