date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12171.0,CS100006,18.0,3.0,889.0,27004483.33333333,55030.0,197.0,22514.0,9679.0,3294,12887,12887,375.0,419.0,110504929.0,387,8106934926,12887,85,1.3455103460974034,Very_Good
201606.0,12172.0,CS100006,6.0,2.0,292.0,67063747.33333334,51216.0,130.0,5986.0,4359.0,2949,6277,6277,49.0,0.0,0.0,1030,8152669686,6277,106,0.4879627946849398,Good
201606.0,12175.0,CS100006,14.0,5.0,817.0,14673243.92857143,15255.0,80.0,1932.0,4517.0,3472,12160,12160,1572.0,1124.0,483436811.0,1725,10518553630,12160,137,-0.318949788176547,Not_Good
201606.0,12178.0,CS100006,25.0,2.0,1312.0,11517305.08,22172.0,189.0,3524.0,3562.0,3081,15219,15219,2842.0,903.0,1085964743.0,1061,13176876416,15219,165,-0.05784576097911473,Not_Good
201606.0,12181.0,CS100006,10.0,2.0,359.0,30017672.6,28907.0,92.0,256.0,2308.0,2474,8555,8555,1458.0,4067.0,673495838.0,827,10348396738,8555,121,-0.6377525778189885,Not_Good
201606.0,12185.0,CS100006,10.0,2.0,742.0,17056155.1,13701.0,201.0,591.0,3601.0,2947,10364,10364,1304.0,1019.0,348669784.0,1061,9156001311,10364,126,-0.40731492564404403,Not_Good
201606.0,12199.0,CS100006,9.0,4.0,536.0,12668756.111111112,6505.0,181.0,1836.0,19537.0,3713,6825,6825,888.0,665.0,445200051.0,853,18163569684,6825,98,-0.3970394063091282,Not_Good
201606.0,12203.0,CS100006,10.0,1.0,706.0,14138034.6,12389.0,185.0,1527.0,3613.0,2212,9812,9812,564.0,289.0,96855363.0,673,8965681014,9812,112,0.14445567342400598,Good
201606.0,12208.0,CS100006,23.0,2.0,584.0,26140553.17391305,64679.0,120.0,1184.0,1552.0,2406,8969,8969,283.0,365.0,112625236.0,625,7615301512,8969,152,-0.3644778060322686,Not_Good
201606.0,12210.0,CS100006,12.0,1.0,472.0,11727297.083333336,10396.0,64.0,472.0,2279.0,2046,9283,9283,1078.0,275.0,254247892.0,509,10669187080,9283,88,-0.466690409754619,Not_Good
201606.0,12211.0,CS100006,19.0,1.0,74.0,571517.6842105263,926.0,19.0,218.0,3782.0,2584,8176,8176,192.0,419.0,68668208.0,842,10271271395,8176,104,-0.6606762117180869,Not_Good
201606.0,12215.0,CS100006,22.0,2.0,1174.0,28474663.59090909,67410.0,47.0,5576.0,14527.0,4648,11295,11295,978.0,867.0,440316985.0,962,10722077301,11295,241,0.33318790306874413,Good
201606.0,12218.0,CS100006,20.0,4.0,489.0,28906150.2,63121.0,59.0,36417.0,1744.0,2085,9139,9139,270.0,514.0,134807274.0,622,8417118221,9139,162,1.706802961127917,Very_Good
201606.0,12222.0,CS100006,33.0,1.0,872.0,28626993.606060605,102369.0,74.0,453.0,2387.0,6862,16078,16078,38.0,415.0,40656385.0,741,8122793757,16078,178,-0.18447136383802407,Not_Good
201606.0,12228.0,CS100006,34.0,4.0,1024.0,33072973.58823529,131752.0,130.0,6288.0,2963.0,5930,27974,27974,1341.0,430.0,587698463.0,617,8838520524,27974,200,-0.32009393059485663,Not_Good
201606.0,12230.0,CS100006,20.0,5.0,510.0,29311634.05,64226.0,62.0,9558.0,1315.0,2121,8096,8096,254.0,309.0,70186182.0,627,6726977430,8096,140,-0.24378882156604617,Not_Good
201606.0,12232.0,CS100006,27.0,2.0,584.0,16785791.37037037,47575.0,75.0,376.0,5567.0,2743,14404,14404,1615.0,342.0,557517434.0,484,9233866716,14404,119,-0.5774027726445677,Not_Good
201606.0,12234.0,CS100006,29.0,1.0,652.0,22945394.310344826,66538.0,55.0,588.0,3540.0,2795,10927,10927,593.0,872.0,541735156.0,818,9407808102,10927,193,-0.04428299871162639,Not_Good
201606.0,12236.0,CS100006,37.0,1.0,998.0,34116609.89189189,140394.0,4.0,1263.0,5286.0,5887,16775,16775,86.0,437.0,46843309.0,813,10009906300,16775,262,0.6262687349916295,Good
201606.0,12247.0,CS100006,9.0,4.0,443.0,15516129.888888888,12800.0,323.0,6465.0,2610.0,2328,9179,9179,1587.0,500.0,684817298.0,531,10787507102,9179,81,0.1492671488282225,Good
201606.0,12253.0,CS100006,21.0,2.0,1085.0,25564239.04761905,57714.0,194.0,23063.0,9636.0,6122,7344,7344,117.0,2871.0,93289518.0,1395,7388511413,7344,185,2.656239159880134,Very_Good
201606.0,12257.0,CS100006,10.0,1.0,116.0,5365594.8,6417.0,36.0,5670.0,5461.0,3227,12496,12496,2330.0,389.0,817217937.0,927,10501589335,12496,97,0.9351025393540909,Good
201606.0,12264.0,CS100006,25.0,3.0,975.0,18998778.76,55910.0,42.0,1492.0,3324.0,3774,11857,11857,1048.0,336.0,337741346.0,591,9094876574,11857,108,-0.22956299452838025,Not_Good
201606.0,12268.0,CS100006,27.0,3.0,812.0,36058133.11111111,113514.0,6.0,667.0,4390.0,6944,11492,11492,1116.0,372.0,363873839.0,754,8458758313,11492,191,-0.5519715950323975,Not_Good
201606.0,12278.0,CS100006,15.0,1.0,745.0,23404527.13333333,35970.0,17.0,8558.0,7236.0,4882,10332,10332,819.0,376.0,263182747.0,452,10592173399,10332,131,1.6579995284823539,Very_Good
201606.0,12279.0,CS100006,15.0,2.0,758.0,24454741.13333333,48384.0,30.0,575.0,1232.0,1750,7788,7788,775.0,331.0,248289883.0,563,10330957824,7788,41,-0.49426095653461993,Not_Good
201606.0,12283.0,CS100006,14.0,2.0,750.0,26662604.28571429,36644.0,182.0,761.0,3946.0,4985,9877,9877,364.0,866.0,158654566.0,461,10244949358,9877,121,-0.31862724089621275,Not_Good
201606.0,12286.0,CS100006,12.0,1.0,659.0,27104481.08333333,33603.0,14.0,979.0,1453.0,2302,24054,24054,438.0,730.0,262484284.0,539,2668479702,24054,156,0.2663858840807693,Good
201606.0,12287.0,CS100006,24.0,4.0,1016.0,30279120.5,63852.0,348.0,1568.0,3856.0,3278,55013,55013,429.0,521.0,163823242.0,523,4584154477,55013,303,-0.3634609154911886,Not_Good
201606.0,12288.0,CS100006,23.0,3.0,746.0,21376820.304347824,35712.0,13.0,1228.0,3519.0,2873,7421,7421,121.0,583.0,60290083.0,849,5884742568,7421,60,0.012144778082279022,Good
201606.0,12292.0,CS100006,19.0,2.0,609.0,15720732.421052633,19023.0,22.0,248.0,3057.0,2158,13775,13775,354.0,526.0,171101838.0,681,5569194257,13775,118,-0.43478246020743705,Not_Good
201606.0,12294.0,CS100006,16.0,1.0,769.0,21389318.875,35790.0,31.0,4205.0,5101.0,3225,11411,11411,2493.0,420.0,1024836905.0,631,13632707429,11411,145,0.5006585600085447,Good
201606.0,12299.0,CS100006,13.0,1.0,702.0,26266719.76923077,34002.0,50.0,1019.0,977.0,2044,24705,24705,396.0,514.0,185457767.0,572,3174689961,24705,174,0.19082838469214264,Good
201606.0,12303.0,CS100006,16.0,2.0,930.0,12106367.125,20680.0,312.0,9316.0,17319.0,5497,7149,7149,2613.0,412.0,560012305.0,596,8601517426,7149,110,0.3273768777387023,Good
201606.0,12310.0,CS100006,14.0,1.0,698.0,23932697.85714286,35169.0,11.0,930.0,8740.0,4001,9738,9738,299.0,479.0,116863904.0,670,11113832394,9738,133,-0.2575549129044183,Not_Good
201606.0,12311.0,CS100006,20.0,4.0,689.0,15698828.55,19087.0,199.0,1747.0,3047.0,1545,12972,12972,1226.0,790.0,577510224.0,701,6199383895,12972,107,-0.10954173676078569,Not_Good
201606.0,12313.0,CS100006,17.0,1.0,863.0,21269600.47058824,34748.0,13.0,763.0,5858.0,4907,10146,10146,809.0,305.0,235316634.0,459,11857416240,10146,123,-0.44628137643525895,Not_Good
201606.0,12314.0,CS100006,6.0,3.0,68.0,8292508.666666668,2551.0,51.0,616.0,822.0,1217,7894,7894,524.0,439.0,201053871.0,586,1921483473,7894,124,-0.4100053053322927,Not_Good
201606.0,12320.0,CS100006,22.0,2.0,786.0,20161353.227272727,36553.0,115.0,6125.0,8489.0,3504,15731,15731,253.0,694.0,90546273.0,583,3272639095,15731,80,0.2596335787031737,Good
201606.0,12324.0,CS100006,25.0,1.0,800.0,20181241.76,36714.0,183.0,2338.0,5154.0,3248,6858,6858,44.0,342.0,25097380.0,850,5061975655,6858,57,1.021322513357485,Very_Good
201606.0,12325.0,CS100006,27.0,1.0,1034.0,20205419.33333333,38591.0,9.0,1679.0,6179.0,2755,16520,16520,539.0,524.0,205558130.0,633,7072769989,16520,77,0.8522600200652134,Good
