date,areaCode,areaName,serviceCode,serviceName,totalNearStore,totalStore,avgNearMonth,1NearSurvival,2NearSurvival,3NearSurvival,5NearSurvival,5uNearSurvival,nearSales,numberOfNearSales,avgMonth,1Survival,2Survival,3Survival,5Survival,5uSurvival,sales,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility
201606.0,12292.0,자하문로9길,CS100004,양식집,61.0,2.0,4051.0,32.43,61.54,50.0,56.0,63.89,29866013.704918034,54042.0,329.0,50.0,100.0,33.33,0.0,0.0,132118696.5,5468.0,3057.0,2158,13775,13775,354.0,526.0,171101838.0,681,5569194257,13775,118
201606.0,12299.0,계동길,CS100004,양식집,39.0,3.0,3430.0,42.22,80.0,70.0,56.25,66.67,46085534.46153846,57949.0,172.0,0.0,100.0,0.0,0.0,50.0,15183617.666666664,2361.0,977.0,2044,24705,24705,396.0,514.0,185457767.0,572,3174689961,24705,174
201606.0,12300.0,면목로_H,CS100004,양식집,9.0,2.0,936.0,0.0,8.33,20.0,16.67,27.27,18293234.33333333,16298.0,64.0,0.0,0.0,0.0,0.0,0.0,2008032.0,20.0,4421.0,4440,12078,12078,2230.0,320.0,561387952.0,480,14288644904,12078,159
201606.0,12303.0,금낭화로_B,CS100004,양식집,5.0,1.0,466.0,0.0,25.0,33.33,20.0,100.0,35744577.2,10594.0,192.0,0.0,0.0,0.0,0.0,100.0,35819025.0,2798.0,17319.0,5497,7149,7149,2613.0,412.0,560012305.0,596,8601517426,7149,110
201606.0,12310.0,면목로_I,CS100004,양식집,8.0,1.0,734.0,5.13,11.11,28.57,0.0,27.27,19739237.375,15493.0,233.0,0.0,0.0,0.0,0.0,100.0,38505494.0,9052.0,8740.0,4001,9738,9738,299.0,479.0,116863904.0,670,11113832394,9738,133
201606.0,12311.0,자하문로_B,CS100004,양식집,52.0,5.0,3721.0,34.92,60.0,62.5,57.14,70.83,33691022.73076923,53048.0,173.0,16.67,25.0,100.0,100.0,50.0,30716044.2,3266.0,3047.0,1545,12972,12972,1226.0,790.0,577510224.0,701,6199383895,12972,107
201606.0,12314.0,삼청로,CS100004,양식집,35.0,12.0,3482.0,65.22,66.67,76.47,47.62,59.46,49534885.37142857,52393.0,500.0,83.33,0.0,50.0,50.0,63.64,16743650.916666664,5646.0,822.0,1217,7894,7894,524.0,439.0,201053871.0,586,1921483473,7894,124
201606.0,12318.0,왕산로_A,CS100004,양식집,14.0,1.0,1244.0,6.15,20.0,0.0,0.0,30.0,14244466.142857146,17946.0,12.0,50.0,0.0,0.0,0.0,0.0,6803728.0,203.0,6968.0,4569,14210,14210,570.0,269.0,136662406.0,856,7810727808,14210,130
201606.0,12320.0,개운사길_A,CS100004,양식집,26.0,8.0,1950.0,15.15,17.65,38.46,46.67,52.38,33255694.34615385,81323.0,344.0,40.0,0.0,100.0,100.0,50.0,11909270.125,13943.0,8489.0,3504,15731,15731,253.0,694.0,90546273.0,583,3272639095,15731,80
201606.0,12324.0,인촌로24길,CS100004,양식집,27.0,4.0,1941.0,18.87,21.43,27.27,50.0,52.17,32048697.740740746,81906.0,509.0,0.0,50.0,0.0,66.67,50.0,33311003.0,4323.0,5154.0,3248,6858,6858,44.0,342.0,25097380.0,850,5061975655,6858,57
