,areaCode,serviceCode,sales,percentage,class
6133,13506.0,CS100005,49086503.90745742,0.029778095919828204,good
6134,12215.0,CS100005,11666223.982056323,0.4203292770221904,good
6135,13606.0,CS100005,9228057.98293189,0.5288475304223336,not_good
6136,13608.0,CS100005,107055695.75343409,0.0021474588403722263,very_good
6137,13609.0,CS100005,4432358.672217815,0.8017179670722978,not_good
6138,13610.0,CS100005,10363580.543471096,0.47959914101646384,good
6139,13611.0,CS100005,2248934.6538793193,0.9205440229062276,bad
6140,13613.0,CS100005,2595987.5215833597,0.9029348604151753,bad
6141,13614.0,CS100005,9032915.035464143,0.5382963493199714,not_good
6142,13012.0,CS100005,1943629.398216119,0.9362920544022906,not_good
6143,13508.0,CS100005,4725365.715946915,0.7868289191123837,not_good
6144,13509.0,CS100005,12702379.193281407,0.38081603435934147,good
6145,13510.0,CS100005,3740889.489614205,0.84251968503937,not_good
6146,13512.0,CS100005,4535636.208176094,0.7965640658554044,not_good
6147,13513.0,CS100005,4357857.861947541,0.8061560486757338,not_good
6148,13514.0,CS100005,38926251.02460433,0.05454545454545454,very_good
6149,13515.0,CS100005,5302095.533051685,0.7517537580529706,not_good
6150,13568.0,CS100005,1246001.5886349224,0.964924838940587,bad
6151,13572.0,CS100005,9129537.255344024,0.533142448103078,good
6152,13615.0,CS100005,17573582.81955989,0.23894058697208304,good
6153,13617.0,CS100005,8737165.695412673,0.5523264137437366,good
6154,13028.0,CS100005,6296709.398609937,0.6914817465998568,not_good
6155,13029.0,CS100005,9622479.168946927,0.5120973514674302,not_good
6156,13034.0,CS100005,4478907.384748016,0.7994273443092341,not_good
6157,13035.0,CS100005,10200380.060981989,0.48732999284180384,not_good
6158,13036.0,CS100005,11462071.73337317,0.4294917680744452,good
6159,13362.0,CS100005,13217924.47240813,0.3630637079455977,good
6160,13267.0,CS100005,6383923.981655874,0.6857551896921976,not_good
6161,13268.0,CS100005,4264675.853903364,0.811882605583393,bad
6162,13269.0,CS100005,1733948.8321269068,0.945311381531854,not_good
6163,13270.0,CS100005,19454630.45498435,0.19957050823192554,good
6164,13272.0,CS100005,11556113.850606713,0.42476735862562637,good
6165,13273.0,CS100005,5093292.50183183,0.764638511095204,not_good
6166,13275.0,CS100005,653164.6279058142,0.98453829634932,bad
6167,13276.0,CS100005,5754832.541172922,0.725125268432355,not_good
6168,13277.0,CS100005,12571749.181856314,0.3863994273443092,good
6169,13278.0,CS100005,12351785.465471666,0.39355762347888334,not_good
6170,13431.0,CS100005,13827348.591061117,0.34144595561918395,good
6171,13432.0,CS100005,7287757.372503852,0.6319255547602004,good
6172,13435.0,CS100005,7782657.434129603,0.6100214745884037,good
6173,13620.0,CS100005,27379742.19572971,0.11066571224051538,good
6174,13622.0,CS100005,6312031.82605555,0.690050107372942,not_good
6175,13626.0,CS100005,20481369.192951266,0.18596993557623478,very_good
6176,13629.0,CS100005,6448086.852413196,0.6808876163206872,not_good
6177,13094.0,CS100005,6208418.43576632,0.697780959198282,not_good
6178,13095.0,CS100005,11772528.403556261,0.41603435934144595,not_good
6179,13099.0,CS100005,9916942.64437789,0.4994989262705798,good
6180,13100.0,CS100005,10084708.778814275,0.4916249105225483,good
6181,13101.0,CS100005,2939158.23651319,0.8853256979241231,bad
6182,13103.0,CS100005,6900578.928133347,0.6554044380816034,not_good
6183,13105.0,CS100005,2621624.7600715887,0.9016463851109521,not_good
6184,13108.0,CS100005,9078137.520084754,0.5357193987115247,good
6185,13109.0,CS100005,2712567.9526391947,0.8966356478167502,bad
6186,13348.0,CS100005,2951686.4046158376,0.8848962061560487,bad
6187,13351.0,CS100005,3173231.7187625207,0.8738725841088045,bad
6188,13353.0,CS100005,22548658.784670606,0.15862562634216176,good
6189,13354.0,CS100005,2071764.512832355,0.9305654974946314,bad
6190,13357.0,CS100005,11538607.449351136,0.4260558339298497,good
6191,13359.0,CS100005,16737854.049463676,0.2586972083035075,good
6192,13361.0,CS100005,26087319.63559874,0.1224051539012169,good
6193,13573.0,CS100005,2964605.3631529454,0.8843235504652828,not_good
6194,13577.0,CS100005,21227845.6719048,0.17480314960629922,good
6195,13425.0,CS100005,10346916.877772288,0.4800286327845383,not_good
6196,13426.0,CS100005,9018246.158069506,0.5390121689334287,good
6197,13427.0,CS100005,16007351.450322097,0.27730851825340014,good
6198,13428.0,CS100005,22326774.370067023,0.16220472440944883,good
6199,13429.0,CS100005,2665826.8405410177,0.8993557623478883,not_good
6200,13430.0,CS100005,1927228.4376503187,0.9371510379384396,bad
6201,13635.0,CS100005,8491211.120282039,0.5662133142448104,not_good
6202,13638.0,CS100005,8204129.85987313,0.5832498210450966,not_good
6203,13639.0,CS100005,12820038.38029686,0.3763779527559055,not_good
6204,13640.0,CS100005,7915688.461305872,0.6022906227630637,not_good
